Produktbereich,Produktgruppe,Produktbereichsname,Produktgruppenbezeichnung,Jahr,Richtung,Betrag,Betrag-Typ
04,0405,Kultur und Wissenschaft,Stadtmuseum,2012,Ausgaben,1556851.44,Ergebnis
04,0406,Kultur und Wissenschaft,Stadtarchiv,2012,Einnamen,8687.87,Ergebnis
04,0406,Kultur und Wissenschaft,Stadtarchiv,2012,Ausgaben,709990.35,Ergebnis
04,0407,Kultur und Wissenschaft,Theater Münster,2012,Einnamen,25000.00,Ergebnis
04,0407,Kultur und Wissenschaft,Theater Münster,2012,Ausgaben,19335622.12,Ergebnis
04,0408,Kultur und Wissenschaft,Geschichtsort Villa ten Hompel,2012,Einnamen,269709.24,Ergebnis
04,0408,Kultur und Wissenschaft,Geschichtsort Villa ten Hompel,2012,Ausgaben,630604.63,Ergebnis
05,0501,Soziale Leistungen,Leistungen der Grundsicherung nach dem SGB II,2012,Einnamen,103262709.33,Ergebnis
05,0501,Soziale Leistungen,Leistungen der Grundsicherung nach dem SGB II,2012,Ausgaben,134194172.56,Ergebnis
05,0502,Soziale Leistungen,Sicherung des Lebensunterhalts,2012,Einnamen,12323865.55,Ergebnis
05,0502,Soziale Leistungen,Sicherung des Lebensunterhalts,2012,Ausgaben,33789180.50,Ergebnis
05,0503,Soziale Leistungen,Sicherung besonderer sozialer Bedarfe,2012,Einnamen,6442647.07,Ergebnis
05,0503,Soziale Leistungen,Sicherung besonderer sozialer Bedarfe,2012,Ausgaben,37462187.66,Ergebnis
05,0504,Soziale Leistungen,Wohngeld,2012,Einnamen,6611.68,Ergebnis
05,0504,Soziale Leistungen,Wohngeld,2012,Ausgaben,931684.35,Ergebnis
06,0601,"Kunder-, Jugend und Familienhilfe",Förderung von Kindern in Tagesbetreuung,2012,Einnamen,51994607.87,Ergebnis
06,0601,"Kunder-, Jugend und Familienhilfe",Förderung von Kindern in Tagesbetreuung,2012,Ausgaben,77683969.94,Ergebnis
06,0602,"Kunder-, Jugend und Familienhilfe",Kinder- und Jugendarbeit,2012,Einnamen,6990605.98,Ergebnis
06,0602,"Kunder-, Jugend und Familienhilfe",Kinder- und Jugendarbeit,2012,Ausgaben,15275665.77,Ergebnis
06,0603,"Kunder-, Jugend und Familienhilfe",Förderung von benachteiligten jungen Menschen,2012,Einnamen,341429.12,Ergebnis
06,0603,"Kunder-, Jugend und Familienhilfe",Förderung von benachteiligten jungen Menschen,2012,Ausgaben,4042921.68,Ergebnis
06,0604,"Kunder-, Jugend und Familienhilfe",Familienförderung,2012,Einnamen,252281.97,Ergebnis
06,0604,"Kunder-, Jugend und Familienhilfe",Familienförderung,2012,Ausgaben,3055425.53,Ergebnis
06,0605,"Kunder-, Jugend und Familienhilfe",Erzieherische und wirtschaftliche Hilfen für Familien,2012,Einnamen,5854175.00,Ergebnis
06,0605,"Kunder-, Jugend und Familienhilfe",Erzieherische und wirtschaftliche Hilfen für Familien,2012,Ausgaben,42357568.47,Ergebnis
07,0701,Gesundheitsdienste,Gesundheitsdienste,2012,Einnamen,705168.42,Ergebnis
07,0701,Gesundheitsdienste,Gesundheitsdienste,2012,Ausgaben,9499777.34,Ergebnis
08,0801,Sportförderung,"Sportentwicklung, Sportanlagen und -stätten",2012,Einnamen,682164.63,Ergebnis
08,0801,Sportförderung,"Sportentwicklung, Sportanlagen und -stätten",2012,Ausgaben,6568366.79,Ergebnis
08,0802,Sportförderung,Bäder,2012,Einnamen,1244649.41,Ergebnis
08,0802,Sportförderung,Bäder,2012,Ausgaben,4056743.50,Ergebnis
09,0901,Räumliche Planung und Entwicklung/Geoinformationen,"Stadt- und Regionalentwicklung, Stadtplanung",2012,Einnamen,31410.57,Ergebnis
09,0901,Räumliche Planung und Entwicklung/Geoinformationen,"Stadt- und Regionalentwicklung, Stadtplanung",2012,Ausgaben,3859918.58,Ergebnis
09,0902,Räumliche Planung und Entwicklung/Geoinformationen,"Vermessung, Kataster und Geoinformation",2012,Einnamen,910298.86,Ergebnis
09,0902,Räumliche Planung und Entwicklung/Geoinformationen,"Vermessung, Kataster und Geoinformation",2012,Ausgaben,6529618.03,Ergebnis
10,1001,Bauen und Wohnen,Bauaufsicht und baurechtliche Beratung,2012,Einnamen,2560796.79,Ergebnis
10,1001,Bauen und Wohnen,Bauaufsicht und baurechtliche Beratung,2012,Ausgaben,3445009.74,Ergebnis
10,1002,Bauen und Wohnen,Denkmalschutz und Denkmalpflege,2012,Einnamen,372208.50,Ergebnis
10,1002,Bauen und Wohnen,Denkmalschutz und Denkmalpflege,2012,Ausgaben,814339.35,Ergebnis
10,1003,Bauen und Wohnen,Wohnen,2012,Einnamen,319714.74,Ergebnis
10,1003,Bauen und Wohnen,Wohnen,2012,Ausgaben,2241583.48,Ergebnis
11,1101,Ver- und Entsorgung,Abwasserbeseitigung,2012,Einnamen,62670882.48,Ergebnis
11,1101,Ver- und Entsorgung,Abwasserbeseitigung,2012,Ausgaben,37803254.46,Ergebnis
11,1102,Ver- und Entsorgung,Abfallwirtschaft (AWM),2012,Einnamen,2413771.58,Ergebnis
11,1102,Ver- und Entsorgung,Abfallwirtschaft (AWM),2012,Ausgaben,0.00,Ergebnis
12,1201,"Verkehrsflächen und -anlagen, ÖPNV",Bereitstellung von Verkehrsflächen und -anlagen,2012,Einnamen,26576946.97,Ergebnis
12,1201,"Verkehrsflächen und -anlagen, ÖPNV",Bereitstellung von Verkehrsflächen und -anlagen,2012,Ausgaben,60979378.50,Ergebnis
12,1202,"Verkehrsflächen und -anlagen, ÖPNV",Verkehrsplanung,2012,Einnamen,4847320.46,Ergebnis
12,1202,"Verkehrsflächen und -anlagen, ÖPNV",Verkehrsplanung,2012,Ausgaben,7536566.42,Ergebnis
13,1301,Natur- und Landschaftspflege,Grün- und Freiflächen,2012,Einnamen,1861680.59,Ergebnis
13,1301,Natur- und Landschaftspflege,Grün- und Freiflächen,2012,Ausgaben,12805727.15,Ergebnis
13,1302,Natur- und Landschaftspflege,Friedhöfe,2012,Einnamen,1480403.37,Ergebnis
13,1302,Natur- und Landschaftspflege,Friedhöfe,2012,Ausgaben,1796497.15,Ergebnis
13,1303,Natur- und Landschaftspflege,"Natur, Landschaft, Erholung, Wasserschutz",2012,Einnamen,360461.69,Ergebnis
13,1303,Natur- und Landschaftspflege,"Natur, Landschaft, Erholung, Wasserschutz",2012,Ausgaben,3010301.27,Ergebnis
13,1304,Natur- und Landschaftspflege,Fließende Gewässer,2012,Einnamen,582119.08,Ergebnis
13,1304,Natur- und Landschaftspflege,Fließende Gewässer,2012,Ausgaben,1045574.08,Ergebnis
13,1305,Natur- und Landschaftspflege,Wald und Forstwirtschaft,2012,Einnamen,233040.57,Ergebnis
13,1305,Natur- und Landschaftspflege,Wald und Forstwirtschaft,2012,Ausgaben,367010.72,Ergebnis
14,1401,Umweltschutz,"Übergreifender Umweltschutz, Klima, Immission, Boden, Abfall",2012,Einnamen,428405.36,Ergebnis
14,1401,Umweltschutz,"Übergreifender Umweltschutz, Klima, Immission, Boden, Abfall",2012,Ausgaben,2298393.81,Ergebnis
15,1501,Wirtschaft und Tourismus,Anteile an Unternehmen,2012,Einnamen,19633577.35,Ergebnis
15,1501,Wirtschaft und Tourismus,Anteile an Unternehmen,2012,Ausgaben,17168226.80,Ergebnis
15,1502,Wirtschaft und Tourismus,Stadtmarketing (MM),2012,Einnamen,0.00,Ergebnis
15,1502,Wirtschaft und Tourismus,Stadtmarketing (MM),2012,Ausgaben,2728400.00,Ergebnis
15,1503,Wirtschaft und Tourismus,Stadthalle Hiltrup,2012,Einnamen,189826.47,Ergebnis
15,1503,Wirtschaft und Tourismus,Stadthalle Hiltrup,2012,Ausgaben,236784.38,Ergebnis
16,1601,Allgemeine Finanzwirtschaft,Allgemeine Finanzwirtschaft,2012,Einnamen,470921773.95,Ergebnis
16,1601,Allgemeine Finanzwirtschaft,Allgemeine Finanzwirtschaft,2012,Ausgaben,118252069.20,Ergebnis
17,1701,Stiftungen,Rechtlich unselbständige Stiftungen,2012,Einnamen,57764.99,Ergebnis
17,1701,Stiftungen,Rechtlich unselbständige Stiftungen,2012,Ausgaben,921.92,Ergebnis
01,0101,Innere Verwaltung,Bezirksvertretungen (frei verfügbare Mittel),2013,Ausgaben,138192.66,Ergebnis
01,0102,Innere Verwaltung,"Geschäftsführung für politische Gremien, Städtepartnerschaften",2013,Einnamen,76263.91,Ergebnis
01,0102,Innere Verwaltung,"Geschäftsführung für politische Gremien, Städtepartnerschaften",2013,Ausgaben,4127541.87,Ergebnis
01,0103,Innere Verwaltung,"OB, BM und Verwaltungsführung",2013,Einnamen,50190.54,Ergebnis
01,0103,Innere Verwaltung,"OB, BM und Verwaltungsführung",2013,Ausgaben,3947527.46,Ergebnis
01,0104,Innere Verwaltung,Gleichstellung von Frau und Mann,2013,Einnamen,14888.54,Ergebnis
01,0104,Innere Verwaltung,Gleichstellung von Frau und Mann,2013,Ausgaben,657554.55,Ergebnis
01,0105,Innere Verwaltung,Personal- und Schwerbehindertenvertretung,2013,Einnamen,127306.64,Ergebnis
01,0105,Innere Verwaltung,Personal- und Schwerbehindertenvertretung,2013,Ausgaben,914053.48,Ergebnis
01,0106,Innere Verwaltung,Wirtschaftlichkeitsprüfung und Revision,2013,Einnamen,43583.69,Ergebnis
01,0106,Innere Verwaltung,Wirtschaftlichkeitsprüfung und Revision,2013,Ausgaben,1177198.12,Ergebnis
01,0107,Innere Verwaltung,Public Relations,2013,Einnamen,80679.26,Ergebnis
01,0107,Innere Verwaltung,Public Relations,2013,Ausgaben,1283411.46,Ergebnis
01,0108,Innere Verwaltung,Personal- und Organisationsmanagement,2013,Einnamen,1396014.85,Ergebnis
01,0108,Innere Verwaltung,Personal- und Organisationsmanagement,2013,Ausgaben,8775589.19,Ergebnis
01,0109,Innere Verwaltung,Finanz- und Beteiligungsmanagement,2013,Einnamen,1786200.70,Ergebnis
01,0109,Innere Verwaltung,Finanz- und Beteiligungsmanagement,2013,Ausgaben,8535733.70,Ergebnis
01,0110,Innere Verwaltung,Recht,2013,Einnamen,982353.98,Ergebnis
01,0110,Innere Verwaltung,Recht,2013,Ausgaben,1958717.76,Ergebnis
01,0111,Innere Verwaltung,Immobilienmanagement,2013,Einnamen,26970660.80,Ergebnis
01,0111,Innere Verwaltung,Immobilienmanagement,2013,Ausgaben,83789973.81,Ergebnis
01,0113,Innere Verwaltung,Zentrale Dienste,2013,Einnamen,1442744.52,Ergebnis
01,0113,Innere Verwaltung,Zentrale Dienste,2013,Ausgaben,2803815.69,Ergebnis
01,0114,Innere Verwaltung,Stiftungsmanagement,2013,Einnamen,167952.48,Ergebnis
01,0114,Innere Verwaltung,Stiftungsmanagement,2013,Ausgaben,375111.40,Ergebnis
01,0115,Innere Verwaltung,IT-Management (citeq),2013,Einnamen,416675.17,Ergebnis
01,0115,Innere Verwaltung,IT-Management (citeq),2013,Ausgaben,331548.29,Ergebnis
01,0116,Innere Verwaltung,Migrations- und Integrationsmanagement,2013,Einnamen,39765.19,Ergebnis
01,0116,Innere Verwaltung,Migrations- und Integrationsmanagement,2013,Ausgaben,536813.46,Ergebnis
02,0201,Sicherheit und Ordnung,Ordnungsrechtliche Angelegenheiten,2013,Einnamen,801892.12,Ergebnis
02,0201,Sicherheit und Ordnung,Ordnungsrechtliche Angelegenheiten,2013,Ausgaben,1954970.13,Ergebnis
02,0202,Sicherheit und Ordnung,Gewerberechtliche Angelegenheiten,2013,Einnamen,1309074.76,Ergebnis
02,0202,Sicherheit und Ordnung,Gewerberechtliche Angelegenheiten,2013,Ausgaben,1759658.62,Ergebnis
02,0203,Sicherheit und Ordnung,Straßenverkehrsrechtliche Angelegenheiten,2013,Einnamen,7670260.95,Ergebnis
02,0203,Sicherheit und Ordnung,Straßenverkehrsrechtliche Angelegenheiten,2013,Ausgaben,7311132.61,Ergebnis
02,0204,Sicherheit und Ordnung,Bürgerangelegenheiten,2013,Einnamen,2044083.83,Ergebnis
02,0204,Sicherheit und Ordnung,Bürgerangelegenheiten,2013,Ausgaben,6460164.38,Ergebnis
02,0205,Sicherheit und Ordnung,Standesamtsangelegenheiten,2013,Einnamen,644846.78,Ergebnis
02,0205,Sicherheit und Ordnung,Standesamtsangelegenheiten,2013,Ausgaben,1422145.82,Ergebnis
02,0206,Sicherheit und Ordnung,Ausländerangelegenheiten,2013,Einnamen,523879.76,Ergebnis
02,0206,Sicherheit und Ordnung,Ausländerangelegenheiten,2013,Ausgaben,2034037.43,Ergebnis
02,0207,Sicherheit und Ordnung,Statistik,2013,Einnamen,917.25,Ergebnis
02,0207,Sicherheit und Ordnung,Statistik,2013,Ausgaben,591874.19,Ergebnis
02,0208,Sicherheit und Ordnung,Wahlen,2013,Einnamen,211000.00,Ergebnis
02,0208,Sicherheit und Ordnung,Wahlen,2013,Ausgaben,461533.17,Ergebnis
02,0209,Sicherheit und Ordnung,Brandschutz und feuerwehrtechnische Hilfeleistung,2013,Einnamen,1021433.23,Ergebnis
02,0209,Sicherheit und Ordnung,Brandschutz und feuerwehrtechnische Hilfeleistung,2013,Ausgaben,23118412.35,Ergebnis
02,0210,Sicherheit und Ordnung,Rettungsdienst,2013,Einnamen,10680482.69,Ergebnis
02,0210,Sicherheit und Ordnung,Rettungsdienst,2013,Ausgaben,8198536.74,Ergebnis
02,0211,Sicherheit und Ordnung,Veterinär- und Lebensmittelangelegenheiten,2013,Einnamen,77083.23,Ergebnis
02,0211,Sicherheit und Ordnung,Veterinär- und Lebensmittelangelegenheiten,2013,Ausgaben,2273357.43,Ergebnis
03,0301,Schulträgeraufgaben,Leistungen für Schulen,2013,Einnamen,2513087.60,Ergebnis
03,0301,Schulträgeraufgaben,Leistungen für Schulen,2013,Ausgaben,26456895.97,Ergebnis
03,0302,Schulträgeraufgaben,Zentrale Leistungen für am Schulleben Beteiligte,2013,Einnamen,655093.56,Ergebnis
03,0302,Schulträgeraufgaben,Zentrale Leistungen für am Schulleben Beteiligte,2013,Ausgaben,11293710.78,Ergebnis
04,0401,Kultur und Wissenschaft,Kulturmanagement / Kulturförderung,2013,Einnamen,721647.68,Ergebnis
04,0401,Kultur und Wissenschaft,Kulturmanagement / Kulturförderung,2013,Ausgaben,3831327.88,Ergebnis
04,0402,Kultur und Wissenschaft,Volkshochschule,2013,Einnamen,2937534.81,Ergebnis
04,0402,Kultur und Wissenschaft,Volkshochschule,2013,Ausgaben,3673369.74,Ergebnis
04,0403,Kultur und Wissenschaft,Westf. Schule für Musik und Förderung der Stadtteilmusikschulen,2013,Einnamen,2257600.54,Ergebnis
04,0403,Kultur und Wissenschaft,Westf. Schule für Musik und Förderung der Stadtteilmusikschulen,2013,Ausgaben,4653853.23,Ergebnis
04,0404,Kultur und Wissenschaft,Stadtbücherei und Förderung von Büchereien freier Träger,2013,Einnamen,756688.97,Ergebnis
04,0404,Kultur und Wissenschaft,Stadtbücherei und Förderung von Büchereien freier Träger,2013,Ausgaben,5117869.69,Ergebnis
04,0405,Kultur und Wissenschaft,Stadtmuseum,2013,Einnamen,174153.10,Ergebnis
04,0405,Kultur und Wissenschaft,Stadtmuseum,2013,Ausgaben,1634608.76,Ergebnis
04,0406,Kultur und Wissenschaft,Stadtarchiv,2013,Einnamen,17411.81,Ergebnis
04,0406,Kultur und Wissenschaft,Stadtarchiv,2013,Ausgaben,743483.95,Ergebnis
04,0407,Kultur und Wissenschaft,Theater Münster,2013,Einnamen,25000.00,Ergebnis
04,0407,Kultur und Wissenschaft,Theater Münster,2013,Ausgaben,19902633.44,Ergebnis
04,0408,Kultur und Wissenschaft,Geschichtsort Villa ten Hompel,2013,Einnamen,387989.65,Ergebnis
04,0408,Kultur und Wissenschaft,Geschichtsort Villa ten Hompel,2013,Ausgaben,741584.50,Ergebnis
05,0501,Soziale Leistungen,Leistungen der Grundsicherung nach dem SGB II,2013,Einnamen,111232854.58,Ergebnis
05,0501,Soziale Leistungen,Leistungen der Grundsicherung nach dem SGB II,2013,Ausgaben,142426918.22,Ergebnis
05,0502,Soziale Leistungen,Sicherung des Lebensunterhalts,2013,Einnamen,17811836.50,Ergebnis
05,0502,Soziale Leistungen,Sicherung des Lebensunterhalts,2013,Ausgaben,38311797.83,Ergebnis
05,0503,Soziale Leistungen,Sicherung besonderer sozialer Bedarfe,2013,Einnamen,5297111.36,Ergebnis
05,0503,Soziale Leistungen,Sicherung besonderer sozialer Bedarfe,2013,Ausgaben,38646194.89,Ergebnis
05,0504,Soziale Leistungen,Wohngeld,2013,Einnamen,3878.83,Ergebnis
05,0504,Soziale Leistungen,Wohngeld,2013,Ausgaben,1361297.10,Ergebnis
06,0601,"Kunder-, Jugend und Familienhilfe",Förderung von Kindern in Tagesbetreuung,2013,Einnamen,46825509.67,Ergebnis
06,0601,"Kunder-, Jugend und Familienhilfe",Förderung von Kindern in Tagesbetreuung,2013,Ausgaben,82632957.30,Ergebnis
06,0602,"Kunder-, Jugend und Familienhilfe",Kinder- und Jugendarbeit,2013,Einnamen,7765914.51,Ergebnis
06,0602,"Kunder-, Jugend und Familienhilfe",Kinder- und Jugendarbeit,2013,Ausgaben,16071613.10,Ergebnis
06,0603,"Kunder-, Jugend und Familienhilfe",Förderung von benachteiligten jungen Menschen,2013,Einnamen,344951.97,Ergebnis
06,0603,"Kunder-, Jugend und Familienhilfe",Förderung von benachteiligten jungen Menschen,2013,Ausgaben,4208543.86,Ergebnis
06,0604,"Kunder-, Jugend und Familienhilfe",Familienförderung,2013,Einnamen,358064.36,Ergebnis
06,0604,"Kunder-, Jugend und Familienhilfe",Familienförderung,2013,Ausgaben,3260013.85,Ergebnis
06,0605,"Kunder-, Jugend und Familienhilfe",Erzieherische und wirtschaftliche Hilfen für Familien,2013,Einnamen,5994108.34,Ergebnis
06,0605,"Kunder-, Jugend und Familienhilfe",Erzieherische und wirtschaftliche Hilfen für Familien,2013,Ausgaben,43190149.70,Ergebnis
07,0701,Gesundheitsdienste,Gesundheitsdienste,2013,Einnamen,837804.64,Ergebnis
07,0701,Gesundheitsdienste,Gesundheitsdienste,2013,Ausgaben,9908705.47,Ergebnis
08,0801,Sportförderung,"Sportentwicklung, Sportanlagen und -stätten",2013,Einnamen,820656.88,Ergebnis
08,0801,Sportförderung,"Sportentwicklung, Sportanlagen und -stätten",2013,Ausgaben,6683455.68,Ergebnis
08,0802,Sportförderung,Bäder,2013,Einnamen,1513957.24,Ergebnis
08,0802,Sportförderung,Bäder,2013,Ausgaben,4083827.90,Ergebnis
09,0901,Räumliche Planung und Entwicklung/Geoinformationen,"Stadt- und Regionalentwicklung, Stadtplanung",2013,Einnamen,53413.18,Ergebnis
09,0901,Räumliche Planung und Entwicklung/Geoinformationen,"Stadt- und Regionalentwicklung, Stadtplanung",2013,Ausgaben,4374618.14,Ergebnis
09,0902,Räumliche Planung und Entwicklung/Geoinformationen,"Vermessung, Kataster und Geoinformation",2013,Einnamen,791046.06,Ergebnis
09,0902,Räumliche Planung und Entwicklung/Geoinformationen,"Vermessung, Kataster und Geoinformation",2013,Ausgaben,6636216.79,Ergebnis
10,1001,Bauen und Wohnen,Bauaufsicht und baurechtliche Beratung,2013,Einnamen,2455432.44,Ergebnis
10,1001,Bauen und Wohnen,Bauaufsicht und baurechtliche Beratung,2013,Ausgaben,3761171.44,Ergebnis
10,1002,Bauen und Wohnen,Denkmalschutz und Denkmalpflege,2013,Einnamen,492253.04,Ergebnis
10,1002,Bauen und Wohnen,Denkmalschutz und Denkmalpflege,2013,Ausgaben,845608.16,Ergebnis
10,1003,Bauen und Wohnen,Wohnen,2013,Einnamen,377550.43,Ergebnis
10,1003,Bauen und Wohnen,Wohnen,2013,Ausgaben,2233254.10,Ergebnis
11,1101,Ver- und Entsorgung,Abwasserbeseitigung,2013,Einnamen,65403510.06,Ergebnis
11,1101,Ver- und Entsorgung,Abwasserbeseitigung,2013,Ausgaben,35610041.61,Ergebnis
11,1102,Ver- und Entsorgung,Abfallwirtschaft (AWM),2013,Einnamen,5602424.00,Ergebnis
11,1102,Ver- und Entsorgung,Abfallwirtschaft (AWM),2013,Ausgaben,0.00,Ergebnis
12,1201,"Verkehrsflächen und -anlagen, ÖPNV",Bereitstellung von Verkehrsflächen und -anlagen,2013,Einnamen,27882271.11,Ergebnis
12,1201,"Verkehrsflächen und -anlagen, ÖPNV",Bereitstellung von Verkehrsflächen und -anlagen,2013,Ausgaben,60489861.37,Ergebnis
12,1202,"Verkehrsflächen und -anlagen, ÖPNV",Verkehrsplanung,2013,Einnamen,4468582.32,Ergebnis
12,1202,"Verkehrsflächen und -anlagen, ÖPNV",Verkehrsplanung,2013,Ausgaben,7526918.03,Ergebnis
13,1301,Natur- und Landschaftspflege,Grün- und Freiflächen,2013,Einnamen,2042976.31,Ergebnis
13,1301,Natur- und Landschaftspflege,Grün- und Freiflächen,2013,Ausgaben,13569205.81,Ergebnis
13,1302,Natur- und Landschaftspflege,Friedhöfe,2013,Einnamen,1551830.56,Ergebnis
13,1302,Natur- und Landschaftspflege,Friedhöfe,2013,Ausgaben,1841240.26,Ergebnis
13,1303,Natur- und Landschaftspflege,"Natur, Landschaft, Erholung, Wasserschutz",2013,Einnamen,296860.70,Ergebnis
13,1303,Natur- und Landschaftspflege,"Natur, Landschaft, Erholung, Wasserschutz",2013,Ausgaben,2831484.86,Ergebnis
13,1304,Natur- und Landschaftspflege,Fließende Gewässer,2013,Einnamen,613612.61,Ergebnis
13,1304,Natur- und Landschaftspflege,Fließende Gewässer,2013,Ausgaben,1034865.86,Ergebnis
13,1305,Natur- und Landschaftspflege,Wald und Forstwirtschaft,2013,Einnamen,256797.35,Ergebnis
13,1305,Natur- und Landschaftspflege,Wald und Forstwirtschaft,2013,Ausgaben,446224.67,Ergebnis
14,1401,Umweltschutz,"Übergreifender Umweltschutz, Klima, Immission, Boden, Abfall",2013,Einnamen,530801.16,Ergebnis
14,1401,Umweltschutz,"Übergreifender Umweltschutz, Klima, Immission, Boden, Abfall",2013,Ausgaben,2438004.43,Ergebnis
15,1501,Wirtschaft und Tourismus,Anteile an Unternehmen,2013,Einnamen,20308074.79,Ergebnis
15,1501,Wirtschaft und Tourismus,Anteile an Unternehmen,2013,Ausgaben,11982036.99,Ergebnis
15,1502,Wirtschaft und Tourismus,Stadtmarketing (MM),2013,Einnamen,20600.00,Ergebnis
15,1502,Wirtschaft und Tourismus,Stadtmarketing (MM),2013,Ausgaben,2673800.00,Ergebnis
15,1503,Wirtschaft und Tourismus,Stadthalle Hiltrup,2013,Einnamen,255594.88,Ergebnis
15,1503,Wirtschaft und Tourismus,Stadthalle Hiltrup,2013,Ausgaben,269573.09,Ergebnis
16,1601,Allgemeine Finanzwirtschaft,Allgemeine Finanzwirtschaft,2013,Einnamen,549467396.90,Ergebnis
16,1601,Allgemeine Finanzwirtschaft,Allgemeine Finanzwirtschaft,2013,Ausgaben,111842090.93,Ergebnis
17,1701,Stiftungen,Rechtlich unselbständige Stiftungen,2013,Einnamen,133264.34,Ergebnis
17,1701,Stiftungen,Rechtlich unselbständige Stiftungen,2013,Ausgaben,0.00,Ergebnis
01,0101,Innere Verwaltung,Bezirksvertretungen (frei verfügbare Mittel),2014,Ausgaben,168835.02,Ergebnis
01,0102,Innere Verwaltung,"Geschäftsführung für politische Gremien, Städtepartnerschaften",2014,Einnamen,128083.70,Ergebnis
01,0102,Innere Verwaltung,"Geschäftsführung für politische Gremien, Städtepartnerschaften",2014,Ausgaben,3594247.18,Ergebnis
01,0103,Innere Verwaltung,"OB, BM und Verwaltungsführung",2014,Einnamen,5036.21,Ergebnis
01,0103,Innere Verwaltung,"OB, BM und Verwaltungsführung",2014,Ausgaben,4172834.30,Ergebnis
01,0104,Innere Verwaltung,Gleichstellung von Frau und Mann,2014,Einnamen,17687.30,Ergebnis
01,0104,Innere Verwaltung,Gleichstellung von Frau und Mann,2014,Ausgaben,667505.95,Ergebnis
01,0105,Innere Verwaltung,Personal- und Schwerbehindertenvertretung,2014,Einnamen,112170.00,Ergebnis
01,0105,Innere Verwaltung,Personal- und Schwerbehindertenvertretung,2014,Ausgaben,1221770.21,Ergebnis
01,0106,Innere Verwaltung,Wirtschaftlichkeitsprüfung und Revision,2014,Einnamen,46978.00,Ergebnis
01,0106,Innere Verwaltung,Wirtschaftlichkeitsprüfung und Revision,2014,Ausgaben,1256825.21,Ergebnis
01,0107,Innere Verwaltung,Public Relations,2014,Einnamen,58860.36,Ergebnis
01,0107,Innere Verwaltung,Public Relations,2014,Ausgaben,1382348.43,Ergebnis
01,0108,Innere Verwaltung,Personal- und Organisationsmanagement,2014,Einnamen,2077724.15,Ergebnis
01,0108,Innere Verwaltung,Personal- und Organisationsmanagement,2014,Ausgaben,8156801.51,Ergebnis
01,0109,Innere Verwaltung,Finanz- und Beteiligungsmanagement,2014,Einnamen,2142753.62,Ergebnis
01,0109,Innere Verwaltung,Finanz- und Beteiligungsmanagement,2014,Ausgaben,8628713.68,Ergebnis
01,0110,Innere Verwaltung,Recht,2014,Einnamen,488951.84,Ergebnis
01,0110,Innere Verwaltung,Recht,2014,Ausgaben,1659709.93,Ergebnis
01,0111,Innere Verwaltung,Immobilienmanagement,2014,Einnamen,42787449.78,Ergebnis
01,0111,Innere Verwaltung,Immobilienmanagement,2014,Ausgaben,83628343.34,Ergebnis
01,0113,Innere Verwaltung,Zentrale Dienste,2014,Einnamen,1121790.53,Ergebnis
01,0113,Innere Verwaltung,Zentrale Dienste,2014,Ausgaben,2719661.62,Ergebnis
01,0114,Innere Verwaltung,Verwaltung der Kommunalen Stiftungen,2014,Einnamen,166646.06,Ergebnis
01,0114,Innere Verwaltung,Verwaltung der Kommunalen Stiftungen,2014,Ausgaben,391973.02,Ergebnis
01,0115,Innere Verwaltung,IT-Management (citeq),2014,Einnamen,4968.64,Ergebnis
01,0115,Innere Verwaltung,IT-Management (citeq),2014,Ausgaben,331548.29,Ergebnis
01,0116,Innere Verwaltung,Migrations- und Integrationsmanagement,2014,Einnamen,150553.00,Ergebnis
01,0116,Innere Verwaltung,Migrations- und Integrationsmanagement,2014,Ausgaben,694262.36,Ergebnis
02,0201,Sicherheit und Ordnung,Ordnungsrechtliche Angelegenheiten,2014,Einnamen,240371.87,Ergebnis
02,0201,Sicherheit und Ordnung,Ordnungsrechtliche Angelegenheiten,2014,Ausgaben,2071313.54,Ergebnis
02,0202,Sicherheit und Ordnung,Gewerberechtliche Angelegenheiten,2014,Einnamen,1326429.78,Ergebnis
02,0202,Sicherheit und Ordnung,Gewerberechtliche Angelegenheiten,2014,Ausgaben,1669367.52,Ergebnis
02,0203,Sicherheit und Ordnung,Straßenverkehrsrechtliche Angelegenheiten,2014,Einnamen,8310254.87,Ergebnis
02,0203,Sicherheit und Ordnung,Straßenverkehrsrechtliche Angelegenheiten,2014,Ausgaben,7426112.93,Ergebnis
02,0204,Sicherheit und Ordnung,Bürgerangelegenheiten,2014,Einnamen,2389566.12,Ergebnis
02,0204,Sicherheit und Ordnung,Bürgerangelegenheiten,2014,Ausgaben,6493003.87,Ergebnis
02,0205,Sicherheit und Ordnung,Standesamtsangelegenheiten,2014,Einnamen,705178.41,Ergebnis
02,0205,Sicherheit und Ordnung,Standesamtsangelegenheiten,2014,Ausgaben,1556115.54,Ergebnis
02,0206,Sicherheit und Ordnung,Ausländerangelegenheiten,2014,Einnamen,529135.83,Ergebnis
02,0206,Sicherheit und Ordnung,Ausländerangelegenheiten,2014,Ausgaben,2013782.58,Ergebnis
02,0207,Sicherheit und Ordnung,Statistik,2014,Einnamen,775.25,Ergebnis
02,0207,Sicherheit und Ordnung,Statistik,2014,Ausgaben,584169.77,Ergebnis
02,0208,Sicherheit und Ordnung,Wahlen,2014,Einnamen,367806.03,Ergebnis
02,0208,Sicherheit und Ordnung,Wahlen,2014,Ausgaben,626936.40,Ergebnis
